"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
66.9,1.8392857142857142,2.0422045660990773,0,8,0.0,2.0,1.0,7,0,4,7,1,0,0,1,1,2,0,0,1,1,2,1,1,3,2,3,3,0,3,5,8,2,2,0,0,2,0,0,0,2,2,4,5,1,0,0,0,1,2,8,4,1,1,0,1,2,2,1,1,0,2,1
67.0,1.8571428571428572,2.0215673854407012,0,8,0.0,2.25,1.0,6,0,4,8,1,0,0,1,1,3,0,0,1,1,2,2,1,3,2,3,3,0,3,5,8,2,1,0,0,2,0,1,0,2,2,4,4,1,0,0,0,1,2,8,4,1,1,0,1,2,2,1,1,0,2,1
67.1,1.6607142857142858,2.0113675670537989,0,8,0.0,2.0,1.0,6,1,2,8,0,0,0,1,1,2,0,0,1,1,0,2,1,3,1,3,3,1,3,5,8,2,0,0,0,1,0,0,0,2,1,4,3,1,0,0,0,1,2,8,4,1,1,0,1,2,2,1,1,0,1,1
67.2,1.75,2.0111297464715836,0,8,0.75,2.0,1.0,7,1,2,8,1,0,0,1,1,2,0,0,2,1,0,2,1,3,2,3,4,1,3,5,8,2,0,1,0,1,0,0,1,2,1,3,2,1,0,0,0,1,2,8,4,1,1,0,1,2,2,1,1,0,1,1
67.3,1.9285714285714286,2.1032045520479228,0,9,1.0,2.0,1.0,7,1,2,8,1,1,0,1,1,2,0,0,3,2,0,2,1,4,2,4,5,1,3,5,8,2,0,1,0,1,0,0,1,2,1,3,2,1,0,0,1,1,2,9,4,1,1,0,1,3,2,1,2,0,1,1
67.4,2.125,2.2205412789292098,0,10,1.0,3.0,1.5,7,1,2,8,1,1,0,1,2,3,0,0,3,3,0,2,2,5,2,4,6,0,3,5,8,3,1,1,0,1,0,0,2,1,1,2,2,1,0,0,1,1,3,10,4,1,2,0,2,4,2,1,2,0,1,1
67.5,1.8571428571428572,2.2073624486232064,0,9,0.0,3.0,1.0,7,0,2,8,0,1,0,1,2,3,0,0,3,3,0,2,2,5,1,3,5,0,3,5,8,3,1,0,0,1,0,1,1,1,1,2,2,1,0,0,1,1,1,9,4,1,1,0,2,4,0,0,2,0,0,0
67.6,2.125,2.2043990110685496,0,9,1.0,3.0,1.0,7,0,3,8,1,1,0,1,2,3,0,0,3,3,2,2,2,6,1,4,6,0,3,4,8,4,2,1,0,1,0,1,2,0,1,2,2,1,0,0,1,1,1,9,4,1,2,0,3,4,0,0,3,1,1,1
67.7,2.0,2.1213203435596424,0,8,0.75,3.0,1.0,7,0,3,8,1,1,0,1,2,3,0,0,3,3,2,2,2,5,1,3,5,0,3,5,8,3,1,1,0,1,0,1,2,0,1,2,4,1,0,0,1,1,1,8,4,0,1,0,2,4,0,0,2,1,1,1
67.8,2.25,2.3241742005034207,0,10,1.0,3.0,2.0,10,1,4,9,2,1,1,1,2,3,0,0,3,3,2,2,2,5,1,4,5,0,3,5,8,4,2,2,0,1,0,0,3,0,1,2,4,2,0,0,1,1,1,8,4,0,0,0,2,4,1,0,2,1,2,1
67.9,2.2678571428571428,2.0658020876420187,0,8,1.0,3.0,2.0,7,1,6,7,3,1,1,1,2,3,1,1,3,4,3,1,2,5,1,4,5,0,3,5,8,1,3,3,0,1,0,0,4,0,1,2,4,2,0,0,1,1,2,7,4,0,1,0,2,3,0,0,3,2,1,1
68.0,2.3214285714285716,2.172121599933567,0,9,1.0,3.25,2.0,9,2,5,7,4,1,2,0,2,3,0,0,3,3,3,1,2,5,1,4,5,0,3,5,8,1,5,3,0,1,0,0,4,0,1,2,4,3,1,0,1,1,0,7,4,1,1,0,2,2,0,1,3,2,1,1
68.1,2.2142857142857144,2.0416579897080647,0,9,0.75,3.0,2.0,9,3,5,7,3,1,3,0,2,3,0,0,2,3,3,1,2,4,2,4,5,0,3,4,7,1,5,3,0,0,0,0,4,0,1,2,3,3,0,0,1,1,0,6,3,1,1,1,2,2,0,0,3,2,2,1
68.2,1.9642857142857142,1.9727092113773537,0,9,0.0,3.0,1.0,9,3,6,7,3,1,4,0,1,4,0,0,1,4,2,2,1,3,1,3,3,0,3,2,5,1,5,4,0,0,1,1,4,0,1,2,2,2,0,0,1,0,0,5,2,0,1,0,2,3,0,0,2,1,1,1
68.3,2.0178571428571428,2.013269120366278,0,9,0.75,3.0,1.0,9,3,7,7,4,1,4,0,1,4,0,0,1,4,2,2,1,3,1,3,3,0,3,2,5,1,5,4,0,0,1,1,4,0,1,2,2,2,1,0,1,0,0,5,2,0,1,0,2,3,0,0,2,1,1,1
68.4,2.0714285714285716,2.1285234893930483,0,9,0.75,4.0,1.0,9,3,7,7,4,1,4,0,1,5,1,0,1,4,2,2,1,4,1,5,5,0,3,1,5,0,4,4,0,0,1,2,5,0,1,1,0,2,1,0,1,0,0,5,2,1,1,0,1,3,0,0,2,1,1,1
68.5,2.125,1.9278272373692766,0,8,1.0,4.0,2.0,8,3,7,6,4,2,4,0,1,4,1,0,1,5,2,2,1,4,1,4,4,1,2,2,3,1,5,4,0,0,2,2,5,0,1,1,0,4,1,0,1,0,0,4,2,1,2,0,2,4,0,0,2,1,1,1
68.6,1.7857142857142858,1.8391990270833907,0,7,0.0,3.0,1.0,7,3,7,5,4,2,4,0,1,4,1,0,0,5,2,2,1,3,0,3,2,1,3,1,2,0,4,4,0,0,1,2,5,0,0,1,0,3,0,0,0,0,0,3,1,1,2,0,2,4,0,0,1,1,1,1
68.7,1.9285714285714286,1.9897697538834458,0,8,0.0,3.0,1.0,7,3,8,5,5,2,4,0,1,4,1,0,0,6,2,3,1,4,0,4,3,1,3,1,2,0,4,4,0,0,1,2,5,0,0,1,0,3,0,0,0,0,0,3,1,1,2,0,2,4,0,0,2,1,1,1
68.8,1.6428571428571428,1.6948300739578102,0,7,0.0,3.0,1.0,7,3,6,5,3,1,4,0,1,4,1,0,0,4,1,3,0,3,1,4,2,1,3,1,2,0,4,3,0,0,1,2,3,0,0,1,0,3,0,0,0,0,0,2,1,1,2,0,2,3,1,0,2,1,0,0
68.9,1.6607142857142858,1.5385148882037154,0,7,0.75,2.0,1.0,7,1,6,5,2,1,2,0,1,3,2,1,0,4,1,2,1,4,2,3,2,1,3,1,2,0,4,2,0,1,0,2,2,0,1,1,1,3,0,0,0,0,1,2,1,1,3,0,2,3,2,0,2,2,0,0
69.0,1.3928571428571428,1.5080565950512437,0,6,0.0,2.0,1.0,6,1,6,5,2,1,2,0,1,3,2,1,0,4,1,2,0,3,2,3,2,0,2,0,1,0,4,2,0,1,0,2,2,0,0,0,0,2,0,0,0,0,1,2,1,0,2,0,1,3,2,0,2,1,0,0
69.1,1.5,1.5923926292577109,0,6,0.0,2.0,1.0,6,1,6,5,2,1,2,0,1,3,3,1,0,4,1,2,0,3,2,3,2,0,1,0,1,0,5,3,0,1,0,3,2,1,0,0,0,2,0,0,0,0,1,2,1,0,2,0,2,4,2,0,2,1,0,0
69.2,1.4642857142857142,1.557978150799088,0,6,0.0,2.0,1.0,6,1,6,4,2,1,3,0,1,3,2,1,0,4,1,2,0,2,3,3,2,0,1,0,1,0,5,2,0,1,0,2,1,1,0,0,0,2,0,0,0,0,1,3,1,0,2,0,2,4,3,0,2,1,0,0
69.3,1.4642857142857142,1.4634143748962769,0,6,0.0,2.0,1.0,6,1,5,3,2,0,3,0,0,2,2,1,0,2,1,2,0,2,3,3,2,0,1,0,1,1,6,2,0,1,0,2,2,1,0,0,0,3,0,0,0,0,1,2,1,1,2,0,3,2,4,1,2,2,0,1
69.4,1.5178571428571428,1.5351950949608446,0,7,0.0,2.0,1.0,7,1,5,4,2,0,3,0,0,2,2,1,0,2,1,2,0,1,2,2,1,1,1,1,1,2,6,2,0,1,0,2,2,1,0,0,0,3,0,0,0,0,1,2,1,1,3,0,4,2,4,1,2,2,0,1
69.5,1.8035714285714286,1.6412064688726362,0,6,1.0,2.25,1.0,6,1,6,3,4,0,3,0,0,2,2,2,1,2,2,1,0,1,3,2,2,1,1,1,1,3,6,4,1,1,0,2,4,1,0,1,0,3,0,0,0,0,1,2,1,1,4,0,5,2,5,1,2,2,1,1
69.6,1.7142857142857142,1.7393993802694168,0,7,0.0,2.0,1.0,6,1,7,3,5,0,3,0,0,2,2,1,0,2,2,0,0,1,2,2,1,1,1,1,1,3,6,4,0,1,0,2,5,1,0,0,0,3,0,1,0,0,1,2,1,1,3,0,5,2,4,2,1,2,1,1
69.7,1.4107142857142858,1.4488515860388689,0,6,0.0,2.0,1.0,6,1,4,2,3,0,3,0,0,2,1,0,0,1,1,1,0,2,2,3,2,0,1,0,1,3,6,3,0,1,0,1,3,0,0,0,0,3,0,1,1,0,1,2,1,1,2,0,4,2,3,2,1,1,1,0
69.8,1.4464285714285714,1.4990430621035595,0,6,0.0,2.25,1.0,6,2,4,3,3,0,4,0,0,3,1,0,0,1,1,1,0,2,1,3,3,0,1,0,1,3,6,3,0,1,0,1,3,0,0,0,0,3,1,1,1,0,0,2,1,1,1,0,4,2,2,2,1,1,1,0
69.9,1.3392857142857142,1.3663923525929476,0,5,0.0,2.25,1.0,5,2,3,3,3,0,4,0,0,3,1,0,0,1,2,1,0,2,1,3,3,1,1,0,1,3,5,3,0,1,0,1,3,0,0,0,0,3,0,1,1,0,0,1,0,1,1,0,3,0,2,2,1,2,1,0
70.0,1.0892857142857142,1.0736583939683868,0,3,0.0,2.0,1.0,3,1,1,3,2,0,3,0,0,3,1,0,0,0,1,1,1,2,1,3,3,0,1,0,1,3,3,3,0,1,0,1,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,3,0,2,2,1,1,1,0
70.1,0.9464285714285714,0.97136948349708208,0,4,0.0,1.0,1.0,2,1,1,2,2,1,1,0,0,2,1,0,0,1,1,1,0,2,0,2,3,0,1,0,1,4,3,3,0,1,1,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,3,0,1,1,1,1,1,0
70.2,0.875,0.90755755425521878,0,3,0.0,1.0,1.0,2,2,1,2,2,1,1,0,0,2,1,0,0,0,1,1,0,2,0,2,3,0,1,0,1,3,1,3,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,3,0,1,1,1,1,1,0
70.3,0.9285714285714286,0.997445717412067,0,4,0.0,1.0,1.0,1,0,1,1,2,2,1,0,0,1,1,0,0,1,1,1,1,3,0,3,4,1,0,0,0,3,1,3,0,1,0,1,2,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,3,0,1,1,2,1,1,0
70.4,0.8214285714285714,0.7816453081514031,0,3,0.0,1.0,1.0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,2,0,3,3,0,0,1,1,2,1,2,0,1,0,1,1,0,1,2,0,1,0,0,2,0,1,1,0,1,1,0,2,0,1,1,2,1,1,0
70.5,0.6428571428571429,0.81127262082861007,0,3,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,2,0,2,3,1,0,2,1,1,0,1,1,0,1,1,0,0,1,3,0,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0
70.6,0.6428571428571429,1.0251928638862369,0,5,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,2,3,1,0,3,2,0,0,0,1,0,1,1,0,2,1,5,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0
70.7,0.5357142857142857,0.82297990155735068,0,4,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,0,3,2,0,1,0,1,0,1,1,0,1,1,4,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0
70.8,0.5357142857142857,0.82297990155735068,0,4,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,0,3,2,0,1,0,1,0,1,1,0,1,1,4,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0
70.9,0.7142857142857143,0.97677102365552448,0,4,0.0,1.0,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,2,1,0,4,3,0,1,0,1,0,1,1,0,1,2,4,2,1,0,0,1,0,0,3,1,0,0,0,1,0,0,0,1,0,1,0
71.0,0.8392857142857143,1.0137762805169468,0,4,0.0,1.0,1.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,1,1,1,1,2,1,0,4,3,0,2,0,1,0,1,1,0,1,2,4,2,2,0,0,1,0,0,3,1,0,0,0,1,0,1,0,1,0,2,1
71.1,0.8392857142857143,0.99600605481316684,0,4,0.0,1.0,1.0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,2,0,1,1,1,0,1,1,0,4,3,0,1,0,1,0,1,1,0,1,2,4,1,2,0,0,0,1,0,3,1,0,2,1,2,0,1,0,0,0,2,1
71.2,0.9821428571428571,1.1258500190105798,0,5,0.0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,2,0,0,0,2,1,1,1,1,0,0,1,0,5,4,0,1,0,1,0,1,1,0,1,2,4,2,2,0,0,0,1,0,3,1,1,2,1,2,0,1,0,0,0,3,1
71.3,1.0,1.0856202966836188,0,5,0.0,1.0,1.0,2,1,1,2,1,1,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,1,0,5,4,0,1,1,1,1,1,1,1,1,1,3,2,2,0,0,0,1,0,3,1,1,2,1,2,0,1,0,0,0,3,1
71.4,1.0535714285714286,1.0760317782273452,0,5,0.0,1.25,1.0,2,0,1,2,1,1,0,0,0,1,2,0,0,0,2,1,0,1,2,1,1,1,0,5,4,0,1,0,1,0,1,1,0,1,1,3,2,2,0,1,0,1,0,3,1,1,2,1,2,0,1,1,0,0,3,1
71.5,1.1071428571428572,1.2053240736204434,0,5,0.0,2.0,1.0,2,0,2,2,2,1,0,0,0,0,1,0,1,1,3,1,0,0,3,0,2,1,0,5,4,0,0,0,1,0,1,1,1,1,1,2,2,1,0,1,0,1,0,3,1,1,2,1,2,0,1,0,0,1,5,1
71.6,1.125,1.1811389781538351,0,5,0.0,2.0,1.0,2,0,2,3,2,0,0,0,0,0,1,0,2,1,3,1,0,1,3,0,2,1,0,5,3,0,0,1,1,0,1,1,1,2,1,2,2,1,0,1,0,1,0,2,1,1,2,1,2,0,1,0,0,0,5,1
71.7,0.8214285714285714,1.1968282914368606,0,6,0.0,1.0,0.0,1,0,3,1,2,0,0,0,0,0,0,0,1,1,4,0,0,0,3,0,2,0,0,3,2,0,0,1,1,0,0,1,1,2,1,2,2,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,6,1
71.8,0.8214285714285714,1.0540253259552652,0,5,0.0,1.0,0.5,1,0,2,1,1,0,0,0,0,0,0,1,1,2,3,0,0,0,3,0,2,0,0,3,2,1,0,1,1,0,0,1,1,2,0,2,2,0,0,1,0,0,0,2,1,1,0,0,0,1,1,0,0,0,5,1
71.9,0.7678571428571429,1.0688958159269408,0,5,0.0,1.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,1,2,3,0,0,1,3,0,3,0,1,3,2,1,0,0,1,0,0,0,0,1,0,2,2,0,0,1,0,0,0,2,1,1,0,0,0,1,1,0,0,0,5,1
72.0,0.8214285714285714,1.0019114385075387,0,4,0.0,1.0,1.0,1,1,2,0,0,0,1,0,0,0,0,0,1,2,3,0,0,1,3,0,3,0,1,3,2,1,0,0,1,0,1,1,0,1,0,2,2,0,0,1,0,0,0,2,1,1,0,0,0,1,1,0,1,1,4,0
72.1,0.875,1.0187965589711365,0,4,0.0,1.0,1.0,2,1,3,0,0,0,1,0,0,0,1,0,1,1,3,1,0,2,2,1,4,0,1,2,1,1,1,0,1,0,0,2,0,2,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,2,1,4,0
72.2,1.0714285714285714,1.2371791482634837,0,5,0.0,2.0,1.0,4,2,3,2,0,0,1,0,0,0,2,0,1,2,4,2,0,2,2,1,4,0,1,1,0,2,2,0,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,2,1,1,0,0,0,2,1,0,2,1,5,0
72.3,1.0892857142857142,1.2994062615875996,0,6,0.0,2.0,1.0,3,1,3,1,0,0,0,0,0,0,2,0,1,2,4,2,1,3,2,1,5,1,0,2,0,1,2,0,0,0,0,2,0,2,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,2,0,2,1,6,0
72.4,1.0535714285714286,1.2875730611328833,0,5,0.0,2.0,1.0,4,2,3,2,0,0,0,0,0,0,3,0,0,2,4,3,2,3,1,1,4,0,0,0,0,2,2,1,0,1,0,2,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,2,1,5,0
72.5,1.2857142857142858,1.3190132366156702,0,5,0.0,2.0,1.0,4,2,4,3,1,0,0,0,0,1,3,0,1,2,4,3,2,3,2,1,5,1,0,1,0,2,2,1,1,1,0,2,2,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,2,1,5,0
72.6,1.3035714285714286,1.4990430621035595,0,5,0.0,2.0,1.0,5,2,4,4,1,0,0,0,0,1,4,0,1,2,4,4,2,3,2,1,5,0,0,0,0,2,2,1,0,1,0,2,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,3,1,5,0
72.7,1.2857142857142858,1.4846149779161799,0,6,0.0,2.0,1.0,4,2,4,3,1,0,0,0,0,1,3,0,1,2,4,3,3,4,2,2,6,0,0,0,0,2,2,1,0,1,0,2,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,3,1,5,1
72.8,1.3928571428571428,1.5887840299668015,0,5,0.0,2.0,1.0,4,2,4,4,1,0,0,0,0,1,3,0,1,4,4,5,3,5,3,1,5,1,0,0,0,2,2,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,1,0,0,2,2,0,1,1,0,0,2,0,5,1
72.9,1.4107142857142858,1.5898875265058139,0,5,0.0,2.0,1.0,5,3,4,4,1,0,1,0,0,1,3,0,1,4,4,5,2,4,3,1,5,1,0,0,0,2,3,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,2,2,0,1,1,0,0,2,1,5,1
73.0,1.375,1.5184872641640994,0,5,0.0,2.0,1.0,5,3,4,4,1,0,1,0,0,1,3,0,1,3,3,5,2,4,3,1,5,2,0,0,0,2,3,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,2,2,0,2,1,1,0,2,0,4,1
73.1,1.3571428571428572,1.4931817828833478,0,6,0.0,2.0,1.0,6,3,3,5,1,1,1,0,2,3,3,0,1,3,2,6,3,3,2,1,3,2,0,0,0,2,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,2,1,1,0,1,0,2,1
73.2,1.2678571428571428,1.3294879711024554,0,5,0.0,2.0,1.0,5,3,3,4,1,1,1,0,1,2,3,0,1,3,2,5,3,3,2,1,3,2,0,0,0,2,3,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,2,2,0,2,1,1,0,1,0,2,0
73.3,1.1428571428571428,1.2876968840942822,0,5,0.0,2.0,1.0,5,3,2,3,0,1,1,0,1,1,3,0,1,3,2,5,3,3,2,1,3,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,2,1,1,0,1,0,2,0
73.4,1.1428571428571428,1.2737538928662151,0,5,0.0,2.0,1.0,3,2,1,3,0,0,1,0,1,1,3,0,1,2,1,5,3,3,3,1,3,2,0,0,0,3,3,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,1,0,0,1,1,0,4,2,2,0,1,0,1,0
73.5,1.1071428571428572,1.3320040142122511,0,5,0.0,2.0,1.0,4,2,1,3,0,0,1,0,1,1,3,0,1,2,1,4,1,0,3,0,1,2,1,0,0,4,4,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,0,1,2,0,5,2,3,0,1,1,1,0
73.6,0.7678571428571429,0.94474243331509267,0,4,0.0,1.0,1.0,3,1,1,1,0,0,1,0,1,1,1,0,0,1,0,2,1,0,1,0,0,1,1,0,1,2,3,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,1,2,0,4,1,3,1,1,1,0,0
73.7,0.6607142857142857,0.85098232553170383,0,3,0.0,1.0,0.0,2,1,2,2,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,2,0,2,0,1,0,0,1,1,0,0,1,1,2,0,3,1,2,0,1,1,0,0
73.8,0.8214285714285714,0.94693382739734644,0,3,0.0,2.0,0.5,3,1,2,2,1,0,1,0,0,2,0,0,0,1,0,2,1,2,1,1,1,0,1,0,0,2,3,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,1,2,0,3,2,2,0,2,1,0,0
73.9,0.75,1.0044543650303739,0,4,0.0,1.25,0.0,4,2,2,2,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,2,0,0,2,3,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,2,0,3,2,2,0,1,1,0,0
74.0,0.7678571428571429,0.98181812813509073,0,4,0.0,1.0,0.0,4,2,2,2,1,0,1,0,0,1,1,1,0,1,0,2,1,0,1,0,0,0,2,0,0,2,3,1,0,0,2,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0
74.1,0.5178571428571429,0.86584128017147555,0,3,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,2,0,0,3,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,1
74.2,0.48214285714285715,0.8449655831657843,0,4,0.0,1.0,0.0,4,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,3,0,0,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
74.3,0.6428571428571429,1.0251928638862371,0,4,0.0,1.0,0.0,4,1,1,1,2,0,1,0,1,1,0,0,0,3,0,1,1,0,0,1,0,0,3,0,0,4,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
74.4,0.5535714285714286,0.92426887818625236,0,4,0.0,1.0,0.0,4,1,1,1,2,0,1,0,1,1,0,0,0,3,0,1,1,0,0,1,0,0,3,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
74.5,0.5714285714285714,0.94220756844806564,0,4,0.0,1.0,0.0,4,1,1,1,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,2,1,1,4,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
74.6,0.625,1.0275230272011286,0,4,0.0,1.0,0.0,4,1,1,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,1,1,4,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0
74.7,0.6785714285714286,1.0708331678974965,0,4,0.0,1.0,0.0,4,1,2,2,2,0,0,0,1,1,0,0,0,4,0,1,1,0,0,0,0,0,2,1,1,4,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0
74.8,0.6428571428571429,1.042465679951887,0,4,0.0,1.0,0.0,4,1,1,1,2,0,0,0,1,1,0,0,0,4,0,1,1,0,0,0,0,0,2,1,1,4,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0
74.9,0.8571428571428571,1.2309777099724348,0,5,0.0,1.25,0.0,4,1,1,2,1,0,0,0,1,1,0,0,0,4,0,2,1,0,0,0,0,0,2,2,2,5,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,3,1,0,1,0,3,1,0,0,0,0,0,0
75.0,0.8035714285714286,1.186526185027158,0,6,0.0,1.0,0.0,2,0,2,1,2,1,0,0,1,1,0,1,0,6,0,1,1,0,0,0,0,0,1,1,1,4,3,0,1,0,0,0,0,0,1,1,2,0,0,0,0,1,0,3,1,0,1,0,2,3,0,0,0,0,0,0
75.1,0.9285714285714286,1.2226601977588352,0,5,0.0,1.0,1.0,3,1,3,1,2,0,1,0,0,0,0,1,0,5,1,1,0,0,0,1,0,0,1,2,2,4,4,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,0,4,1,0,1,0,2,2,0,1,0,0,1,0
75.2,0.875,1.2544563421202486,0,5,0.0,1.0,0.0,2,1,3,0,2,0,1,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,0,1,1,5,4,0,0,0,0,0,0,0,0,1,2,1,0,2,0,1,0,3,1,0,1,0,3,2,1,1,0,0,2,0
75.3,0.7678571428571429,1.1018016322073105,0,4,0.0,1.0,0.0,2,1,3,0,2,0,1,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,1,1,4,3,0,0,0,0,0,0,1,0,2,2,1,0,0,0,1,0,3,1,0,1,0,3,2,0,0,0,0,1,0
75.4,0.5714285714285714,0.99744571741206711,0,4,0.0,1.0,0.0,3,1,2,0,2,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,1,0
75.5,0.7321428571428571,0.9541464290994679,0,3,0.0,1.0,0.0,2,1,3,0,2,0,1,0,0,0,0,0,0,3,3,1,0,1,1,1,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,2,0,2,2,0,0,0,1,2,1
75.6,0.75,0.96824583655185426,0,3,0.0,1.0,0.0,2,1,1,0,1,0,1,0,0,0,0,0,0,3,1,1,0,1,2,1,1,0,0,1,1,3,2,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,2,3,0,0,3,0,2,2,1,0,0,1,0,0
75.7,0.8571428571428571,1.0761799409513835,0,4,0.0,1.0,0.5,1,2,1,0,2,0,1,0,0,0,0,0,0,4,2,1,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,3,0,1,3,0,3,2,0,0,0,1,1,1
75.8,0.7321428571428571,0.93524388394096458,0,3,0.0,1.0,0.0,0,1,2,0,2,0,0,0,0,0,0,0,0,3,3,1,1,1,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,2,0,2,3,0,3,1,0,0,0,2,1,0
